,ID,datetime,temperature,var1,pressure,windspeed,var2,ws,hour,month,electricity_consumption,ec_lower,ec_upper
1886,7958,2014-05-28 14:00:00,1.4,-0.7,997.0,9.69,A,2.2710944259026746,14,5,308.9054791028402,198.75513188837712,480.1012890240517
1887,7959,2014-05-28 15:00:00,2.9,-0.7,991.0,16.375,A,2.7957557815213154,15,5,294.09525309035973,189.16489939725798,457.2307979222095
1888,7960,2014-05-28 16:00:00,1.4,-2.9,1007.0,20.295,A,3.010374550290861,16,5,269.80681902377006,173.626452728261,419.266295243942
1889,7961,2014-05-28 17:00:00,0.0,-5.7,987.0,25.44,A,3.2363227384719213,17,5,250.22409627469517,161.0838610853061,388.6925601027782
1890,7962,2014-05-28 18:00:00,-0.7,-1.4,990.0,26.48,A,3.2763897310688073,18,5,272.3922706459521,175.23325415780138,423.42162430448917
1891,7963,2014-05-28 19:00:00,-0.7,-3.6,992.0,28.395,A,3.346213073329396,19,5,256.81179068550256,165.2746983494871,399.04653582021825
1892,7964,2014-05-28 20:00:00,-1.4,-6.4,1006.0,31.4,A,3.4468078929142076,20,5,244.216342050098,157.19709133371887,379.4066494380313
1893,7965,2014-05-28 21:00:00,-2.1,-6.4,1006.0,1.515,A,0.4154154389613324,21,5,332.8397586448205,214.17138354299263,517.2600704262809
1894,7966,2014-05-28 22:00:00,-0.7,-5.7,1008.0,2.905,A,1.0664333903038745,22,5,325.6228639178234,209.62673403622105,505.8049966457262
1895,7967,2014-05-28 23:00:00,-2.1,-5.7,998.0,2.915,A,1.0698698198024557,23,5,326.7640183080413,210.36682644294828,507.56445522448075
1896,7968,2014-05-29 00:00:00,-2.9,-8.6,993.0,5.67,A,1.7351891177396608,0,5,291.4984004270582,187.6663087696443,452.7787539948565
1897,7969,2014-05-29 01:00:00,-3.6,-6.4,1010.0,8.085,A,2.0900104930290704,1,5,296.34558699267336,190.834266999191,460.1935926444722
1898,7970,2014-05-29 02:00:00,-4.3,-7.9,1012.0,1.765,A,0.56815069038526,2,5,330.17998265459045,212.4402819268913,513.1739609689613
1899,7971,2014-05-29 03:00:00,-2.9,-7.9,1013.0,2.405,A,0.8775499035577244,3,5,317.4486551225496,204.29659846756365,493.27129964484135
1900,7972,2014-05-29 04:00:00,-2.1,-8.6,993.0,1.89,A,0.636576829071551,4,5,306.08702245278914,196.9144402149667,475.7866676092213
1901,7973,2014-05-29 05:00:00,-4.3,-6.4,996.0,4.555,A,1.5162255307119217,5,5,293.26351515728294,188.82740641806342,455.4608409543813
1902,7974,2014-05-29 06:00:00,-4.3,-9.3,1001.0,5.195,A,1.6476966245511908,6,5,264.61749117068,170.3442831848453,411.0640834214651
1903,7975,2014-05-29 07:00:00,-2.1,-5.0,1000.0,6.735,A,1.9073178098623274,7,5,279.1735882593132,179.77582588057385,433.52821214880765
1904,7976,2014-05-29 08:00:00,-2.9,-10.0,1013.0,1.64,A,0.494696241836107,8,5,295.46191609066875,189.95315926526948,459.5751089249225
1905,7977,2014-05-29 09:00:00,-2.1,-7.1,996.0,3.665,A,1.2988283353386147,9,5,284.71668925017144,183.28285337971445,442.286835035441
1906,7978,2014-05-29 10:00:00,-2.1,-10.0,998.0,5.08,A,1.6253112615903906,10,5,268.5621749179004,172.85783414983015,417.2541103003505
1907,7979,2014-05-29 11:00:00,-2.1,-10.7,1008.0,8.46,A,2.135349173618132,11,5,246.9835405381784,159.0095896458952,383.63012842570873
1908,7980,2014-05-29 12:00:00,-0.7,-13.6,996.0,10.125,A,2.315007612992603,12,5,235.19510434003232,151.3549958976158,365.47678375240247
1909,7981,2014-05-29 13:00:00,-1.4,-12.1,1004.0,11.665,A,2.4565929054733933,13,5,232.0731766438824,149.4044183337929,360.4843813738862
1910,7982,2014-05-29 14:00:00,-1.4,-11.4,1004.0,13.955,A,2.6358378669882856,14,5,232.53563445258052,149.71292375544957,361.17671029249334
1911,7983,2014-05-29 15:00:00,-0.7,-10.0,993.0,14.62,A,2.6823904543216326,15,5,236.46752867308857,152.2655153670272,367.232803711159
1912,7984,2014-05-29 16:00:00,-0.7,-13.6,998.0,18.375,A,2.9109910450989003,16,5,228.4198016925704,147.02279537067054,354.8810623123388
1913,7985,2014-05-29 17:00:00,-3.6,-12.1,999.0,1.575,A,0.4542552722775964,17,5,272.81036330385854,175.3109831619429,424.53412207056647
1914,7986,2014-05-29 18:00:00,-2.1,-9.3,1013.0,3.09,A,1.128171090909654,18,5,270.14163590609695,173.84664406442917,419.77516358024417
1915,7987,2014-05-29 19:00:00,-2.9,-7.1,999.0,2.855,A,1.0490718431079735,19,5,289.2485141595277,186.190827503271,449.3492191070726
1916,7988,2014-05-29 20:00:00,-2.1,-7.9,1013.0,3.995,A,1.385043579218238,20,5,284.3374242764734,183.05660669432143,441.65448220715456
1917,7989,2014-05-29 21:00:00,-3.6,-10.0,1004.0,2.39,A,0.8712933659434193,21,5,292.492684652873,188.16301340578255,454.66943278033114
1918,7990,2014-05-29 22:00:00,-5.0,-7.9,1016.0,2.405,A,0.8775499035577244,22,5,314.9365443188358,202.67215755418223,489.3865449721378
1919,7991,2014-05-29 23:00:00,-4.3,-9.3,1015.0,2.325,A,0.8437200390393197,23,5,305.94889146809925,196.8457380927883,475.52324524514614
1920,7992,2014-05-30 00:00:00,-5.7,-7.9,1002.0,2.215,A,0.7952524034970989,0,5,324.11238543457273,208.57973134789276,503.6387654411002
1921,7993,2014-05-30 01:00:00,-5.0,-7.1,997.0,3.73,A,1.3164082336557241,1,5,315.2167006470854,202.94917738356983,489.58842626419175
1922,7994,2014-05-30 02:00:00,-7.1,-8.6,1014.0,3.665,A,1.2988283353386147,2,5,302.76801165133526,194.88765873937785,470.3656941247922
1923,7995,2014-05-30 03:00:00,-5.0,-5.0,1015.0,1.515,A,0.4154154389613324,3,5,359.43204278373145,231.3043271134535,558.5342695137671
1924,7996,2014-05-30 04:00:00,-7.1,-6.4,1013.0,2.64,A,0.9707789171582248,4,5,311.233256225376,200.35291279794333,483.47757179023597
1925,7997,2014-05-30 05:00:00,-7.1,-7.1,1001.0,3.805,A,1.3363159913136493,5,5,294.3544031162958,189.50321172810942,457.2192410029673
1926,7998,2014-05-30 06:00:00,-7.1,-10.7,1011.0,7.435,A,2.0061985799121183,6,5,250.05302538833982,160.9478954931749,388.48917728478904
1927,7999,2014-05-30 07:00:00,-7.9,-7.9,1014.0,9.475,A,2.24865675096849,7,5,252.44094994787014,162.54596856234525,392.0517609524133
1928,8000,2014-05-30 08:00:00,-3.6,-11.4,1012.0,4.645,A,1.5357913722658016,8,5,262.5686063403484,168.9201016258364,408.13539875924454
1929,8001,2014-05-30 09:00:00,-3.6,-15.0,1016.0,10.455,A,2.347080332880597,9,5,234.9032011934046,151.0188023484691,365.3817476554004
1930,8002,2014-05-30 10:00:00,-1.4,-11.4,1016.0,14.6,A,2.681021528714291,10,5,239.7516629232523,154.33663312356182,372.4382132169855
1931,8003,2014-05-30 11:00:00,0.0,-11.4,1008.0,4.255,A,1.4480947620253375,11,5,258.0597991052011,166.06498860013775,401.0168577710757
1932,8004,2014-05-30 12:00:00,-0.7,-12.1,1009.0,8.525,A,2.1430030231695807,12,5,241.28272550399822,155.3143438536911,374.83565382396074
1933,8005,2014-05-30 13:00:00,-0.7,-14.3,1004.0,11.155,A,2.4118878278844957,13,5,229.86000239428608,147.92579988299656,357.17650837441533
1934,8006,2014-05-30 14:00:00,0.7,-16.4,1002.0,12.695,A,2.541208215156642,14,5,227.3839429475486,146.23779652507326,353.5574163380478
1935,8007,2014-05-30 15:00:00,-0.7,-14.3,1008.0,14.735,A,2.690225616189658,15,5,226.57764406863348,145.8223835495792,352.05451688586464
1936,8008,2014-05-30 16:00:00,-0.7,-12.1,1004.0,16.525,A,2.80487438573775,16,5,232.59366068507327,149.74292304777316,361.28459288605774
1937,8009,2014-05-30 17:00:00,-3.6,-14.3,1009.0,1.515,A,0.4154154389613324,17,5,264.88735742656195,170.07010015931166,412.567006538483
1938,8010,2014-05-30 18:00:00,-4.3,-12.1,1002.0,2.905,A,1.0664333903038745,18,5,257.74295177326667,165.7541110605347,400.7829957504655
1939,8011,2014-05-30 19:00:00,-1.4,-14.3,1007.0,6.285,A,1.8381658420422107,19,5,241.95908254120553,155.57973492467508,376.2970649906715
1940,8012,2014-05-30 20:00:00,-1.4,-14.3,1005.0,8.79,A,2.1736147116970854,20,5,243.67677083551874,156.7027012452805,378.9237082255737
1941,8013,2014-05-30 21:00:00,-0.7,-11.4,999.0,2.915,A,1.0698698198024557,21,5,280.6605449748138,180.51210485210214,436.3715196279933
1942,8014,2014-05-30 22:00:00,-6.4,-9.3,1005.0,3.54,A,1.264126727145683,22,5,294.84176649768074,189.74643106501398,458.14652103620836
1943,8015,2014-05-30 23:00:00,-5.7,-10.7,999.0,2.64,A,0.9707789171582248,23,5,294.3551629066862,189.34309064783437,457.6082582858841
1944,8016,2014-05-31 00:00:00,-4.3,-10.0,1005.0,1.965,A,0.6754922453212246,0,5,312.40260567023483,200.93020680630462,485.71784989816666
1945,8017,2014-05-31 01:00:00,-8.6,-10.7,1017.0,2.915,A,1.0698698198024557,1,5,299.3652159016726,192.58643366026712,465.34706930576823
1946,8018,2014-05-31 02:00:00,-7.9,-8.6,1007.0,2.015,A,0.7006191953986464,2,5,320.6288074890974,206.2932865492474,498.33338695362283
1947,8019,2014-05-31 03:00:00,-8.6,-10.7,1010.0,2.2,A,0.7884573603642703,3,5,303.39469420942487,195.09939186392808,471.80229315440135
1948,8020,2014-05-31 04:00:00,-9.3,-7.9,1002.0,3.415,A,1.2281774930227534,4,5,293.1698177214293,188.7203577369428,455.42803677078496
1949,8021,2014-05-31 05:00:00,-8.6,-11.4,1013.0,4.83,A,1.5748464676644813,5,5,267.22411769333695,171.91228464637564,415.37886151574617
1950,8022,2014-05-31 06:00:00,-7.9,-8.6,996.0,5.845,A,1.7655865949240317,6,5,265.20532831480693,170.74838785392265,411.91525759374105
1951,8023,2014-05-31 07:00:00,-7.9,-9.3,999.0,7.235,A,1.9789303600834471,7,5,252.80577523836502,162.74120261731966,392.71406973779517
1952,8024,2014-05-31 08:00:00,-7.1,-8.6,998.0,9.99,A,2.301584592660462,8,5,254.64700692789543,163.95899207314113,395.4958329361321
1953,8025,2014-05-31 09:00:00,-4.3,-7.1,1007.0,2.39,A,0.8712933659434193,9,5,297.4354508949623,191.40527598774236,462.20171827841904
1954,8026,2014-05-31 10:00:00,-5.0,-10.0,1009.0,2.655,A,0.9764446546939021,10,5,285.41800881825486,183.60163181056203,443.6967087625365
1955,8027,2014-05-31 11:00:00,-1.4,-7.1,1011.0,3.67,A,1.3001916620664788,11,5,284.4278075313926,183.11846429328284,441.786020920024
1956,8028,2014-05-31 12:00:00,-2.1,-7.9,1003.0,4.3100000000000005,A,1.4609379041156565,12,5,273.34409090390096,176.00177387791848,424.52408510329343
1957,8029,2014-05-31 13:00:00,0.0,-10.0,994.0,6.075,A,1.8041819892266122,13,5,250.89089687480484,161.54406302029435,389.6537016450812
1958,8030,2014-05-31 14:00:00,-2.1,-12.9,999.0,6.84,A,1.922787731634459,14,5,240.68837935621255,154.89874428612148,373.9920308851112
1959,8031,2014-05-31 15:00:00,-1.4,-9.3,1006.0,3.165,A,1.1521530555961395,15,5,269.8006823627748,173.65422048054046,419.1801846334968
1960,8032,2014-05-31 16:00:00,-3.6,-7.9,998.0,5.205,A,1.6496197020669323,16,5,273.7776415206598,176.27359700582858,425.2151103159057
1961,8033,2014-05-31 17:00:00,-2.9,-7.9,1007.0,2.39,A,0.8712933659434193,17,5,288.89360532122,185.90420678606887,448.93828191599073
1962,8034,2014-05-31 18:00:00,-3.6,-8.6,1006.0,3.155,A,1.1489884959931764,18,5,273.8986848242976,176.2857493115812,425.56184967556766
1963,8035,2014-05-31 19:00:00,-5.7,-7.9,993.0,3.795,A,1.3336844108475931,19,5,276.88974588336464,178.25131411550686,430.111451103656
1964,8036,2014-05-31 20:00:00,-4.3,-4.3,1007.0,2.79,A,1.0260415958332743,20,5,324.8339721042108,209.13287057797268,504.54579015429516
1965,8037,2014-05-31 21:00:00,-5.0,-5.0,1004.0,1.89,A,0.636576829071551,21,5,339.30834165084616,218.400814728906,527.1507382275782
1966,8038,2014-05-31 22:00:00,-5.0,-3.6,1003.0,2.915,A,1.0698698198024557,22,5,345.6170057629389,222.50400992347818,536.849267182286
1967,8039,2014-05-31 23:00:00,-5.0,-7.9,994.0,3.93,A,1.3686394258811698,23,5,299.7771439698864,192.98621306977896,465.66194868152894
1968,8592,2014-06-24 00:00:00,-7.9,-12.9,1005.0,2.775,A,1.0206507471983979,0,6,332.52502069024996,214.0776415442068,516.5083499026589
1969,8593,2014-06-24 01:00:00,-8.6,-13.6,1001.0,2.39,A,0.8712933659434193,1,6,328.8192179364377,211.6556084296615,510.8396554502936
1970,8594,2014-06-24 02:00:00,-10.0,-12.1,990.0,1.325,A,0.2814124594381855,2,6,359.7586585254374,231.45314331050002,559.1900396461401
1971,8595,2014-06-24 03:00:00,-8.6,-11.4,1005.0,2.665,A,0.9802040576178078,3,6,351.713437717681,226.40585854172187,546.3742990925887
1972,8596,2014-06-24 04:00:00,-10.0,-13.6,991.0,5.08,A,1.6253112615903906,4,6,287.7852396041755,185.2953605877877,446.96393839172663
1973,8597,2014-06-24 05:00:00,-8.6,-14.3,1002.0,6.745,A,1.9088014896597192,5,6,270.9196810472305,174.44705628531923,420.7435490266277
1974,8598,2014-06-24 06:00:00,-10.0,-12.1,1007.0,9.375,A,2.2380465718564744,6,6,278.1748570434713,179.13014518890304,431.98341077406445
1975,8599,2014-06-24 07:00:00,-10.7,-15.0,996.0,13.27,A,2.5855058483441162,7,6,241.84748803940158,155.727669817231,375.59290227366296
1976,8600,2014-06-24 08:00:00,-8.6,-10.0,1000.0,1.64,A,0.494696241836107,8,6,358.77227489642615,230.81639809687,557.6620478252852
1977,8601,2014-06-24 09:00:00,-5.0,-10.0,1004.0,2.54,A,0.9321640810304452,9,6,335.2795178785215,215.77815194862703,520.9626372906245
1978,8602,2014-06-24 10:00:00,-4.3,-15.0,1005.0,6.045,A,1.799231484066756,10,6,248.08363689741654,159.71010921278264,385.35751556122113
1979,8603,2014-06-24 11:00:00,-3.6,-15.0,1006.0,2.665,A,0.9802040576178078,11,6,262.3831225533305,168.82857302695382,407.779925912451
1980,8604,2014-06-24 12:00:00,-2.1,-12.1,1003.0,2.415,A,0.881699287104536,12,6,307.4167637945885,197.82468220483153,477.7213116616331
1981,8605,2014-06-24 13:00:00,0.0,-15.0,992.0,2.64,A,0.9707789171582248,13,6,274.82086363628264,176.83910215856903,427.09166789406527
1982,8606,2014-06-24 14:00:00,-1.4,-15.7,1005.0,2.405,A,0.8775499035577244,14,6,266.6748683274019,171.55304121221522,414.53934535305365
1983,8607,2014-06-24 15:00:00,-2.1,-14.3,1010.0,3.29,A,1.1908875647772805,15,6,285.01748265165384,183.41630263490148,442.8993729024606
1984,8608,2014-06-24 16:00:00,-2.9,-12.1,998.0,3.415,A,1.2281774930227534,16,6,326.0729250988601,209.8628443693991,506.6335243954707
1985,8609,2014-06-24 17:00:00,-2.9,-15.7,995.0,3.04,A,1.1118575154181303,17,6,279.3270270928112,179.7450984480603,434.0790860956579
1986,8610,2014-06-24 18:00:00,-7.1,-14.3,999.0,3.43,A,1.2325602611778486,18,6,296.5083353132865,190.885356243478,460.57589036906666
1987,8611,2014-06-24 19:00:00,-5.0,-12.1,1012.0,1.765,A,0.56815069038526,19,6,334.2615322349787,215.12275013948735,519.3814780613792
1988,8612,2014-06-24 20:00:00,-6.4,-14.3,1007.0,2.84,A,1.0438040521731147,20,6,305.23021588104444,196.48684721450283,474.15634179870125
1989,8613,2014-06-24 21:00:00,-6.4,-12.1,1006.0,2.98,A,1.091923300517313,21,6,332.33010188431257,213.97396714513314,516.152960530599
1990,8614,2014-06-24 22:00:00,-7.1,-11.4,1011.0,3.165,A,1.1521530555961395,22,6,350.7324151192219,225.81862439903944,544.7434964353873
1991,8615,2014-06-24 23:00:00,-7.9,-12.1,1015.0,4.58,A,1.5216989981260935,23,6,333.08632442030245,214.48047046193668,517.2801946810182
1992,8616,2014-06-25 00:00:00,-8.6,-14.3,1012.0,3.04,A,1.1118575154181303,0,6,310.1253205022222,199.6398975769879,481.7559795607322
1993,8617,2014-06-25 01:00:00,-8.6,-12.9,1014.0,2.015,A,0.7006191953986464,1,6,344.41961304521885,221.68568854625735,535.103869934598
1994,8618,2014-06-25 02:00:00,-10.0,-11.4,1011.0,1.89,A,0.636576829071551,2,6,360.5306522881112,232.04014433793216,560.1718254837442
1995,8619,2014-06-25 03:00:00,-7.9,-11.4,1004.0,1.7,A,0.5306282510621704,3,6,366.91694137119447,236.11242070559146,570.1861912341335
1996,8620,2014-06-25 04:00:00,-12.9,-11.4,1009.0,3.04,A,1.1118575154181303,4,6,330.8728556233453,213.0005359279806,513.9745123710076
1997,8621,2014-06-25 05:00:00,-11.4,-14.3,1005.0,4.055,A,1.3999506875673762,5,6,283.4209524269861,182.4609937297355,440.24443050881524
1998,8622,2014-06-25 06:00:00,-10.0,-12.1,1006.0,6.095,A,1.8074687629332349,6,6,289.37350557593675,186.33651154271334,449.3860330218317
1999,8623,2014-06-25 07:00:00,-11.4,-12.9,998.0,1.64,A,0.494696241836107,7,6,314.35753914135597,202.23291192230175,488.6477748635506
2000,8624,2014-06-25 08:00:00,-11.4,-10.7,1004.0,4.63,A,1.5325568680981427,8,6,312.7099143427934,201.32626779449726,485.71650187293625
2001,8625,2014-06-25 09:00:00,-7.9,-12.1,1006.0,6.545,A,1.8787013993618633,9,6,277.79335540183456,178.87065687005995,431.42430209483297
2002,8626,2014-06-25 10:00:00,-6.4,-12.9,1000.0,3.165,A,1.1521530555961395,10,6,285.43181340314743,183.7134441145236,443.46955931990163
2003,8627,2014-06-25 11:00:00,-4.3,-11.4,1014.0,4.455,A,1.4940270609227726,11,6,295.82398471208336,190.44099532111125,459.5220151174763
2004,8628,2014-06-25 12:00:00,-3.6,-15.0,1015.0,2.765,A,1.0170406349742982,12,6,267.4006328985049,172.06993600879335,415.5467255527248
2005,8629,2014-06-25 13:00:00,-3.6,-12.9,1011.0,3.53,A,1.2612978709452054,13,6,293.14362341537486,188.6920325985407,455.41501019243196
2006,8630,2014-06-25 14:00:00,-2.1,-14.3,995.0,3.29,A,1.1908875647772805,14,6,276.7245503344257,178.09710446167958,429.9703635791944
2007,8631,2014-06-25 15:00:00,-3.6,-15.0,1002.0,5.455,A,1.696532619285034,15,6,267.65325130975015,172.29881575932458,415.77919512080734
2008,8632,2014-06-25 16:00:00,-3.6,-10.7,1005.0,5.22,A,1.6524974018945473,16,6,335.7824648531899,216.15877009846855,521.6067044215779
2009,8633,2014-06-25 17:00:00,-5.0,-10.0,1010.0,6.36,A,1.8500283773520307,17,6,342.4560068145068,220.47580275436545,531.9228465810198
2010,8634,2014-06-25 18:00:00,-6.4,-13.6,1001.0,2.39,A,0.8712933659434193,18,6,313.690662241243,201.90621981115018,487.3640429174901
2011,8635,2014-06-25 19:00:00,-7.9,-10.0,999.0,3.305,A,1.1954364733036495,19,6,354.1014802092082,227.97383364273932,550.0098686011886
2012,8636,2014-06-25 20:00:00,-5.0,-9.3,1010.0,4.82,A,1.572773928062509,20,6,371.4450720161688,239.14283610777946,576.941562501644
2013,8637,2014-06-25 21:00:00,-7.9,-8.6,1000.0,5.585,A,1.720084432521164,21,6,372.9295116416098,240.0820895037586,579.286946980159
2014,8638,2014-06-25 22:00:00,-7.9,-8.6,1005.0,6.725,A,1.9058319254879028,22,6,372.1664930485349,239.56411621916774,578.1662994191074
2015,8639,2014-06-25 23:00:00,-6.4,-7.9,1009.0,8.115,A,2.0937142009665544,23,6,386.97430700344916,249.0486719432724,601.2845325065982
2016,8640,2014-06-26 00:00:00,-7.1,-12.1,1004.0,2.515,A,0.9222728035517026,0,6,348.2800701747505,224.2178865902353,540.9872027855056
2017,8641,2014-06-26 01:00:00,-10.0,-12.1,999.0,3.415,A,1.2281774930227534,1,6,341.28901196871567,219.7458795233728,530.0585837751429
2018,8642,2014-06-26 02:00:00,-10.0,-13.6,1008.0,4.205,A,1.4362742934249113,2,6,303.7524579696249,195.56192672125883,471.79712978640276
2019,8643,2014-06-26 03:00:00,-9.3,-13.6,1006.0,6.12,A,1.8115620965242347,3,6,296.7590892839866,191.08100404485285,460.8828465857822
2020,8644,2014-06-26 04:00:00,-9.3,-11.4,1009.0,8.535,A,2.144175356246404,4,6,300.7045578332582,193.62933986337546,466.9913721004152
2021,8645,2014-06-26 05:00:00,-10.0,-12.1,1006.0,10.45,A,2.34660197841082,5,6,283.37424240170833,182.4733993490237,440.0694103536017
2022,8646,2014-06-26 06:00:00,-10.0,-11.4,1004.0,12.24,A,2.50470927708418,6,6,279.82515507778754,180.1775471263935,434.5831024072016
2023,8647,2014-06-26 07:00:00,-9.3,-14.3,992.0,14.28,A,2.658859956911438,7,6,246.42835760155347,158.68178214099203,382.69632853153865
2024,8648,2014-06-26 08:00:00,-9.3,-11.4,1005.0,15.195,A,2.7209664263687565,8,6,270.3313805027568,174.0521054937937,419.86883799651656
2025,8649,2014-06-26 09:00:00,-5.7,-10.0,1001.0,18.2,A,2.9014215940827497,9,6,276.2495665247493,177.82191565857244,429.15870477764105
2026,8650,2014-06-26 10:00:00,-5.0,-9.3,1003.0,21.955,A,3.088994904013681,10,6,277.8628800119248,178.7793902268991,431.86062996709256
2027,8651,2014-06-26 11:00:00,-5.0,-8.6,1001.0,22.995,A,3.135276800991887,11,6,292.60069349023973,188.2207578209703,454.8656950600723
2028,8652,2014-06-26 12:00:00,-4.3,-11.4,1008.0,1.89,A,0.636576829071551,12,6,324.52601094723565,208.78604159716406,504.4261147712464
2029,8653,2014-06-26 13:00:00,-2.9,-10.0,1007.0,2.655,A,0.9764446546939021,13,6,344.41104011304793,221.62629075643295,535.2206371676076
2030,8654,2014-06-26 14:00:00,-1.4,-12.1,1009.0,4.945,A,1.5983769650746755,14,6,295.998110421069,190.55655152128082,459.78414635121464
2031,8655,2014-06-26 15:00:00,-2.9,-12.1,993.0,5.085,A,1.6262950295005232,15,6,304.7717708798919,196.19355791933907,473.4397668829342
2032,8656,2014-06-26 16:00:00,-5.7,-10.0,997.0,2.015,A,0.7006191953986464,16,6,379.48983660031683,244.1089433144387,589.9519047830684
2033,8657,2014-06-26 17:00:00,-5.7,-9.3,995.0,1.89,A,0.636576829071551,17,6,390.7664311141463,251.39764501744338,607.397908103283
2034,8658,2014-06-26 18:00:00,-5.0,-7.9,1009.0,1.89,A,0.636576829071551,18,6,430.85326839397885,277.2099641710864,669.6531974990819
2035,8659,2014-06-26 19:00:00,-6.4,-9.3,994.0,1.515,A,0.4154154389613324,19,6,392.3126806334853,252.44406419850444,609.676602515825
2036,8660,2014-06-26 20:00:00,-7.1,-11.4,1010.0,2.265,A,0.8175747589349974,20,6,355.5140842319478,228.85952823629827,552.2613153199461
2037,8661,2014-06-26 21:00:00,-6.4,-9.3,994.0,2.39,A,0.8712933659434193,21,6,390.27704548561013,251.24347419633406,606.2492676484391
2038,8662,2014-06-26 22:00:00,-9.3,-9.3,1004.0,2.665,A,0.9802040576178078,22,6,395.2961909253706,254.46442812442035,614.0704212052153
2039,8663,2014-06-26 23:00:00,-7.1,-11.4,1000.0,1.515,A,0.4154154389613324,23,6,381.3495863047729,245.4322755598435,592.536196158773
2040,8664,2014-06-27 00:00:00,-10.0,-10.7,999.0,4.63,A,1.5325568680981427,0,6,352.6115880568829,227.04855147606742,547.6138527362624
2041,8665,2014-06-27 01:00:00,-10.0,-12.1,990.0,7.385,A,1.9994509159833431,1,6,318.6202976938992,205.17825167049403,494.78389291270105
2042,8666,2014-06-27 02:00:00,-8.6,-12.1,1001.0,10.765,A,2.3763001308163263,2,6,297.99135820973834,191.89226300917497,462.7536732079647
2043,8667,2014-06-27 03:00:00,-9.3,-9.3,994.0,14.02,A,2.640484881606444,3,6,329.68169674104917,212.21617085416312,512.1665362662201
2044,8668,2014-06-27 04:00:00,-9.3,-10.0,993.0,18.29,A,2.906354462402774,4,6,296.937361153939,191.13008796418038,461.3182434446901
2045,8669,2014-06-27 05:00:00,-10.0,-11.4,992.0,21.685,A,3.0766207772873293,5,6,271.4424007236419,174.73572204572469,421.670944257943
2046,8670,2014-06-27 06:00:00,-8.6,-13.6,998.0,25.955,A,3.2563642692791923,6,6,239.2198894907406,154.00698834129932,371.58155057965047
2047,8671,2014-06-27 07:00:00,-7.9,-10.7,1003.0,29.225,A,3.375024507358132,7,6,265.77854485501,171.03327205864213,413.0087324823375
2048,8672,2014-06-27 08:00:00,-10.0,-10.7,1004.0,32.355000000000004,A,3.4767685685092293,8,6,258.72499896338684,166.4939722774971,402.0483394860522
2049,8673,2014-06-27 09:00:00,-5.7,-8.6,993.0,1.825,A,0.6015799870344548,9,6,373.2695806469858,240.14066471447407,580.2023576558325
2050,8674,2014-06-27 10:00:00,-3.6,-11.4,1006.0,4.755,A,1.5591966959973536,10,6,293.86657628574767,189.18273672397277,456.4769817444138
2051,8675,2014-06-27 11:00:00,-2.9,-12.1,997.0,6.885,A,1.929345132180618,11,6,276.40943321272607,177.96835174570202,429.3020304989458
2052,8676,2014-06-27 12:00:00,-0.7,-12.1,1009.0,2.665,A,0.9802040576178078,12,6,305.0289432811986,196.3034848407332,473.9735329443232
2053,8677,2014-06-27 13:00:00,0.0,-14.3,998.0,3.665,A,1.2988283353386147,13,6,275.66811547365637,177.4402064365762,428.27334015732146
2054,8678,2014-06-27 14:00:00,0.7,-12.1,998.0,6.435,A,1.86175184104809,14,6,290.0627641472222,186.75349580735087,450.5211898765181
2055,8679,2014-06-27 15:00:00,-0.7,-8.6,1003.0,10.955,A,2.3937959730474296,15,6,339.7135534464039,218.6355846913762,527.8431622102489
2056,8680,2014-06-27 16:00:00,-3.6,-10.0,1001.0,12.87,A,2.554899021608035,16,6,319.72846049449475,205.8425392678217,496.6237242010169
2057,8681,2014-06-27 17:00:00,-2.9,-10.0,992.0,17.265,A,2.8486813308419556,17,6,317.0160984118398,204.0807638516268,492.4482090106806
2058,8682,2014-06-27 18:00:00,-5.7,-7.1,1003.0,19.305,A,2.9603641297161998,18,6,363.7715608585031,233.99689778999084,565.5192429439636
2059,8683,2014-06-27 19:00:00,-5.7,-7.1,1008.0,21.56,A,3.070839746040796,19,6,350.07708393458626,225.1787265189678,544.251966385555
2060,8684,2014-06-27 20:00:00,-6.4,-9.3,997.0,22.975,A,3.1344066682417506,20,6,323.755804793883,208.34192804331954,503.1047860704284
2061,8685,2014-06-27 21:00:00,-7.1,-7.1,1009.0,23.99,A,3.177637076851603,21,6,347.738957029484,223.62007725501041,540.7492194811142
2062,8686,2014-06-27 22:00:00,-7.1,-7.1,1003.0,26.78,A,3.2876553402630266,22,6,345.5078149913467,222.1473277250097,537.3715337591935
2063,8687,2014-06-27 23:00:00,-7.1,-9.3,1016.0,28.445,A,3.347972398202611,23,6,317.70829652075594,204.3956206529761,493.83916032865767
2064,8688,2014-06-28 00:00:00,-7.9,-8.6,1011.0,2.14,A,0.7608058290337602,0,6,424.6478522289923,273.3218338564407,659.7562875178505
2065,8689,2014-06-28 01:00:00,-10.0,-8.6,1014.0,2.265,A,0.8175747589349974,1,6,424.2388027330176,273.06325719058384,659.109407820213
2066,8690,2014-06-28 02:00:00,-8.6,-9.3,1016.0,2.78,A,1.0224509277025455,2,6,386.81174244993133,249.00602418907746,600.8823464589705
2067,8691,2014-06-28 03:00:00,-7.9,-7.1,1015.0,4.545,A,1.514027727629442,3,6,414.4073780031573,266.6871677214799,643.9510247557355
